번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
6527,3590000-S200000034,2000-01-01,,사용중,두암타운113동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,671.08,813,2025-02-05 13:44:04,U,2025-02-07 02:40:00,35,9,31.1,126,56,0.31,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6528,3590000-S200000035,2000-01-01,,사용중,두암타운115동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,671.08,813,2025-02-05 13:44:24,U,2025-02-07 02:40:00,35,9,31.12,126,56,0.24,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6529,3590000-S200000036,2000-01-01,,사용중,두암타운116동 지하1층,공공용시설,"광주광역시 동구 밤실로 147 (산수동, 두암타운)",광주광역시 동구 산수동 568번지 1호,61408.0,지하,413.0,500,2025-02-05 13:44:41,U,2025-02-07 02:40:00,35,9,31.1,126,56,0.29,35.16067380092382,126.93503627535134,948546.819763,1685192.48249,광주광역시
6530,3590000-S200000037,2000-01-01,,사용중,동산로얄11동 지하1층 주차장,공공용시설,"광주광역시 동구 밤실로82번길 23 (산수동, 동산로얄)",광주광역시 동구 산수동 12번지,61438.0,지하,560.0,678,2025-02-05 13:44:58,U,2025-02-07 02:40:00,35,9,13.87,126,56,14.67,35.15413442302812,126.93749973636788,948767.078119,1684465.988353,광주광역시
6531,3590000-S200000038,2000-01-01,,사용중,동산로얄12동 지하1층 주차장,공공용시설,"광주광역시 동구 밤실로82번길 23 (산수동, 동산로얄)",광주광역시 동구 산수동 12번지,61438.0,지하,560.0,678,2025-02-05 13:45:17,U,2025-02-07 02:40:00,35,9,13.86,126,56,14.65,35.15413442302812,126.93749973636788,948767.078119,1684465.988353,광주광역시
6532,3590000-S200000039,2000-01-01,,사용중,광명아파트 101동 1문 지하1층,공공용시설,"광주광역시 동구 무등로 532 (산수동, 광명아파트)",광주광역시 동구 산수동 84번지,61438.0,지하,661.16,801,2025-02-05 13:45:36,U,2025-02-07 02:40:00,35,9,23.36,126,56,16.85,35.15643011080662,126.9378202428978,948797.708806,1684720.417124,광주광역시
6533,3590000-S200000040,2000-01-01,,사용중,광명아파트 101동 2문 지하1층,공공용시설,"광주광역시 동구 무등로 532 (산수동, 광명아파트)",광주광역시 동구 산수동 84번지,61438.0,지하,495.87,601,2025-02-05 13:45:54,U,2025-02-07 02:40:00,35,9,23.54,126,56,16.65,35.15643011080662,126.9378202428978,948797.708806,1684720.417124,광주광역시
6534,3590000-S200000041,2000-01-01,,사용중,광명아파트102동 지하1층,공공용시설,"광주광역시 동구 무등로 532 (산수동, 광명아파트)",광주광역시 동구 산수동 84번지,61438.0,지하,409.92,496,2025-02-05 13:46:10,U,2025-02-07 02:40:00,35,9,23.44,126,56,16.73,35.15643011080662,126.9378202428978,948797.708806,1684720.417124,광주광역시
6535,3590000-S200000043,2000-01-01,,사용중,무등파크맨션 지하1층,공공용시설,"광주광역시 동구 무등로 548 (산수동, 무등파크맨션)",광주광역시 동구 산수동 79번지 3호,61446.0,지하,889.26,1077,2025-02-05 13:46:28,U,2025-02-07 02:40:00,35,9,21.39,126,56,22.36,35.15690291185861,126.93984096130758,948982.049281,1684771.81319,광주광역시
6536,3590000-S200000044,2000-01-01,,사용중,해광아파트 지하1층,공공용시설,"광주광역시 동구 필문대로145번길 11-12 (산수동, 해광아파트)",광주광역시 동구 산수동 240번지 14호,61408.0,지하,856.2,1037,2025-02-05 13:46:51,U,2025-02-07 02:40:00,35,9,29.23,126,56,0.4,35.15818730805344,126.93321534051712,948379.408275,1684917.671288,광주광역시
6537,3590000-S200000045,2000-01-01,,사용중,해주온천 지하1층,공공용시설,"광주광역시 동구 무등로 512 (산수동, 해주빌딩)",광주광역시 동구 산수동 510번지 4호,61437.0,지하,264.46,320,2025-02-05 14:09:38,U,2025-02-07 02:40:00,35,9,20.29,126,56,9.02,35.155672042158514,126.9358019199738,948613.404979,1684637.387123,광주광역시
6538,3590000-S200000054,2000-08-22,,사용중,진아하이빌1차아파트 지하1층 주차장,공공용시설,"광주광역시 동구 학소로 65 (소태동, 진아아파트)",광주광역시 동구 소태동 615번지 1호,61500.0,지하,1464.0,1774,2025-02-05 14:01:00,U,2025-02-07 02:40:00,35,7,32.43,126,56,3.13,35.12569364240566,126.93423366937655,948451.672213,1681313.575151,광주광역시
6539,3590000-S200000055,2000-01-03,,사용중,신양맨션 가동 지하1층,공공용시설,"광주광역시 동구 필문대로123번길 5-8 (산수동, 신양맨션)",광주광역시 동구 산수동 128번지 1호,61407.0,지하,294.22,294,2025-03-27 18:51:53,U,2025-03-29 02:40:00,35,9,37.56,126,55,55.37,35.16019891763971,126.93163884751232,948237.100085,1685141.579797,광주광역시
6540,3590000-S200000056,2000-01-03,,사용중,신양맨션 나동 지하1층,공공용시설,"광주광역시 동구 필문대로123번길 5-8 (산수동, 신양맨션)",광주광역시 동구 산수동 128번지 1호,61407.0,지하,89.0,89,2025-03-27 18:51:53,U,2025-03-29 02:40:00,35,9,37.59,126,55,55.39,35.16019891763971,126.93163884751232,948237.100085,1685141.579797,광주광역시
