번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
17490,5690000-S201800056,2018-01-03,,사용중,가락마을15단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 마음안로 190(고운동, 가락마을15단지)",세종특별자치시 고운동 1393 가락마을15단지,30101.0,지하,15600.0,18909,2024-01-23 11:37:32,U,2024-01-25 02:40:00,36,31,1.73,127,14,12.81,36.51714596374693,127.23689033726548,976442.316374,1835527.149773,세종특별자치시
17491,5690000-S201800057,2018-01-03,,사용중,가락마을16단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 만남로 187 (고운동, 가락마을16단지)",세종특별자치시 고운동 1395번지,30101.0,지하,16289.0,19744,2024-01-23 11:38:08,U,2024-01-25 02:40:00,36,30,57.71,127,14,20.65,36.5160317855431,127.2390695179998,976637.096122,1835403.029082,세종특별자치시
17492,5690000-S201800058,2018-01-03,,사용중,가락마을20단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 만남로 190 (고운동, 가락마을20단지)",세종특별자치시 고운동 1396번지,30101.0,지하,27529.0,33368,2024-01-23 11:40:13,U,2024-01-25 02:40:00,36,30,58.27,127,14,22.08,36.516185839670456,127.23946674918469,976672.709277,1835420.021156,세종특별자치시
17493,5690000-S201800059,2018-01-03,,사용중,가락마을21단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 마음안로 221 (고운동, 가락마을21단지)",세종특별자치시 고운동 1390번지,30062.0,지하,15886.0,19255,2024-01-23 11:40:45,U,2024-01-25 02:40:00,36,31,3.13,127,14,25.47,36.51753526073053,127.24040716101568,976757.314391,1835569.477669,세종특별자치시
17494,5690000-S201800060,2018-01-03,,사용중,가락마을22단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 마음로 322 (고운동, 가락마을22단지)",세종특별자치시 고운동 1387번지,30062.0,지하,25447.0,30844,2024-01-23 11:41:17,U,2024-01-25 02:40:00,36,31,11.99,127,14,27.15,36.51999688815148,127.24087638048744,976800.060996,1835842.419521,세종특별자치시
17495,5690000-S201800061,2018-01-03,,사용중,욱일아파트 지하1층주차장,공공용시설,세종특별자치시 조치원읍 충현로 159 (욱일아파트),세종특별자치시 조치원읍 89번지,30021.0,지하,6679.0,6679,2025-03-27 18:54:11,U,2025-03-29 02:40:00,36,36,10.0,127,17,34.02,36.60267698710216,127.29382981202308,981560.769973,1845002.274916,세종특별자치시
17496,5690000-S201800062,2018-01-03,,사용중,풍산아파트 지하1층주차장,공공용시설,세종특별자치시 조치원읍 새내8길 22-13,세종특별자치시 조치원읍 59번지 1호,30027.0,지하,1094.0,1326,2023-06-21 17:20:29,I,2023-07-28 01:14:45,36,35,55.39,127,18,0.48,36.59888419837751,127.29999228362232,982111.047557,1844580.391227,세종특별자치시
17497,5690000-S201800063,2018-01-03,,사용중,새샘마을 3단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 시청대로 236 (소담동, 새샘마을3단지)",세종특별자치시 소담동 550 새샘마을3단지,30151.0,지하,47443.0,57506,2025-01-07 20:00:17,U,2025-01-09 02:40:00,36,29,5.84,127,17,43.55,36.48495510145745,127.29543056363708,981676.175008,1831943.676645,세종특별자치시
17498,5690000-S201800064,2018-01-03,,사용중,새샘마을 5단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 남세종로 301 (소담동, 새샘마을5단지)",세종특별자치시 소담동 598 새샘마을5단지,30150.0,지하,29388.0,35621,2025-01-07 20:00:42,U,2025-01-09 02:40:00,36,28,53.98,127,18,19.97,36.48166102473768,127.30554643551233,982581.544095,1831576.409066,세종특별자치시
17499,5690000-S201900001,2019-10-30,,사용중,새샘마을 6단지아파트 지하주차장 1~2층,공공용시설,"세종특별자치시 남세종로 302 (소담동, 새샘마을6단지)",세종특별자치시 소담동 586 새샘마을6단지,30150.0,지하,55870.0,67721,2025-01-07 20:01:07,U,2025-01-09 02:40:00,36,28,54.95,127,18,19.81,36.48192449305172,127.30536408386762,982565.268695,1831605.666938,세종특별자치시
17500,5690000-S201900002,2019-10-30,,사용중,부강면 대신하나로아파트 지하주차장 1층,공공용시설,세종특별자치시 부강면 부강로 29-12 (대신하나로아파트),세종특별자치시 부강면 부강리 498-7 대신하나로아파트,30076.0,지하,621.0,752,2025-03-12 15:56:09,U,2025-03-14 02:40:00,36,31,43.38,127,21,56.05,36.528716359197645,127.36557031948874,987965.558167,1836786.80443,세종특별자치시
17501,5690000-S201900003,2019-10-30,,사용중,신창무궁화아파트 지하주차장 1층,공공용시설,세종특별자치시 소정면 세종로 4283 (신창무궁화아파트),세종특별자치시 소정면 운당리 35-1 신창무궁화아파트,30000.0,지하,3252.0,3941,2023-06-16 10:00:54,I,2023-07-28 01:14:45,36,41,53.06,127,9,7.7,36.69807344420766,127.15213815086214,968926.617329,1855620.879982,세종특별자치시
